cdr_id,subscriber_id,call_type,call_start_ts,call_end_ts,duration_seconds,data_mb,originating_number,terminating_number,tower_id,network_type,roaming_country,call_cost,rating_status,is_anomaly,event_date
6a2d682c-28e6-483f-b371-2873dd745ef7,521addc2-bf64-4156-9593-4ad36c8f4baa,roaming_data,2023-07-08 18:19:19,2023-07-09 07:45:33,48374,1951.418,+15273549726,,TWR-36144,5G_NSA,,705.868,rated,0,2023-07-08
99a49fc6-c233-4b75-8d78-94774b2d3e0f,6e851d0d-c871-481b-b50e-248fd325769f,roaming_data,2024-11-18 10:19:24,2024-11-18 22:32:52,44008,2461.913,+19163794832,,TWR-33435,LTE,DE,1342.9505,partial,0,2024-11-18
24dd6cf6-6eea-4cec-b397-46ba7a30aa78,539e6789-b3ca-4dc8-a3e3-7a32adee2a63,sms_mo,2024-12-14 02:21:50,2024-12-14 02:21:50,,,+15255840171,+19301157216,TWR-32824,3G,,0.0,rated,0,2024-12-14
f7898bf6-94a3-4b04-8905-53f8a6bdb0b4,639048d0-901b-487e-bc2e-1dc5640626c0,roaming_voice,2022-08-22 16:56:10,2022-08-22 18:41:31,6321,,+14522209164,+14930775979,TWR-67425,4G,GB,273.3627,rated,0,2022-08-22
8ce658a1-0034-417f-9f7c-6ebdeebd74ff,bd002137-1d98-4ed0-90ec-9f4e343c84af,sms_mo,2022-06-30 19:20:17,2022-06-30 19:20:17,,,+15507838226,+18117249056,TWR-44207,WiFi_calling,,0.0,rated,0,2022-06-30
c49d9654-8405-444f-a000-6b14dd983176,cae68545-aa0b-488c-8b9a-6e8d0cf17302,sms_mo,2022-11-22 06:36:39,2022-11-22 06:36:39,,,+19254627157,+16905879187,TWR-54228,WiFi_calling,,0.0,error,0,2022-11-22
8d0c7a7e-349c-4781-a2dd-6eaaa27f9af8,1aeb7925-c0dc-46f4-bad1-28a23819a266,data_session,2022-02-14 18:02:04,2022-02-15 02:11:57,29393,4795.486,+14221416269,,TWR-19132,4G,,1324.0666,rated,0,2022-02-14
79d4551f-5aa7-479c-932a-b3f50d0190d1,685b2a2c-77d5-4432-9b15-86c9065fccef,data_session,2023-09-08 14:45:23,2023-09-09 07:49:47,61464,4532.75,+12767091306,,TWR-91778,WiFi_calling,,723.5776,rated,0,2023-09-08
a5495456-9f50-47dd-8561-a3fbf1b7e1eb,39c53ccd-ea19-4cb4-9efe-745f1677dfe4,roaming_voice,2024-05-09 00:36:19,2024-05-09 00:47:08,649,,+16710287158,+13410437060,TWR-51825,4G,CA,26.086,rated,0,2024-05-09
7c5f18df-8c5b-4125-8d09-139e8a8c206c,c2ef4df6-b591-4a35-8a51-99640066319a,sms_mo,2023-04-08 03:59:37,2023-04-08 03:59:37,,,+12445832030,+16252536086,TWR-44207,4G,,0.0,rated,0,2023-04-08
f3be20b3-131c-449e-b6f4-65736a44abfb,afcdfc35-a9a5-424e-b2df-38881e5af46b,voicemail,2024-09-14 22:02:18,2024-09-14 23:11:08,4130,,+19678897635,+12379653167,TWR-64272,WiFi_calling,,201.6345,unrated,0,2024-09-14
ce84db57-ea95-4bc8-a58a-7aad0cf7e336,fe0b161c-d25d-48f7-9199-b19ba34d1fa4,sms_mt,2022-12-04 05:20:17,2022-12-04 05:20:17,,,+17290671204,+19047651256,TWR-67425,5G_NSA,,0.0,unrated,0,2022-11-29
8be2108c-8435-4cc2-9550-0c26e9d03c56,400bd96a-9eaf-45ff-b810-4cc340a48720,roaming_voice,2022-05-12 17:13:55,2022-05-12 18:59:29,6334,,+14592600493,+14345027775,TWR-51825,5G,IN,50.6402,error,0,2022-05-12
d137cdc5-c49a-4018-9145-49f4d3113fcf,d4ce9171-e126-46fa-9209-a1c52b9847ca,data_session,2023-12-05 02:23:19,2023-12-05 12:27:18,36239,296.307,+18109666428,,TWR-51825,LTE,,826.7539,rated,0,2023-12-05
073099f0-99c0-42b9-b198-84ea1df63767,66b5eada-aee2-4a75-abbf-9cfe79adf797,data_session,2024-05-09 05:42:50,2024-05-09 21:21:28,56318,298.438,+13371716020,,TWR-79893,5G,,1611.2286,rated,0,2024-05-09
3f66c3b1-74b6-4a17-9f53-05bf70686392,4843e0c2-e861-4c50-9316-d0b9eefc350f,voicemail,2022-03-06 15:06:27,2022-03-06 15:14:59,512,,+17682507649,+18345701911,TWR-20637,4G,,1.6103,unrated,0,2022-03-06
87d7018e-606f-4879-9554-0cb50fafd60b,fa112c0b-f7c8-4725-b976-d8c058b41722,voice_mo,2023-10-29 05:29:19,2023-10-29 05:52:21,1382,,+14306204772,+19769099181,TWR-24390,4G,,57.5415,rated,0,2023-10-29
af79bf51-774a-49d4-9eda-2a9867482ac0,c762ccda-7051-4195-b4fc-539bf72d7424,voicemail,2023-04-09 02:31:39,2023-04-09 02:36:42,303,,+13911232717,+15307513247,TWR-67425,WiFi_calling,,9.8343,rated,0,2023-04-09
3b22fdec-6fa3-4967-afce-87e66bcb6a84,f718cbcf-286e-405f-aad8-774eae63780c,roaming_data,2023-05-19 19:27:18,2023-05-20 00:12:21,17103,5159.903,+14264623782,,TWR-63723,WiFi_calling,MX,423.2244,rated,0,2023-05-19
fa516806-8029-45c0-a637-95cfe11017aa,df7a8cdb-092f-4576-b10f-d7154eb640e7,voice_mo,2023-01-20 14:19:55,2023-01-20 14:26:10,375,,+19785995243,+19534930875,TWR-42562,5G_NSA,,15.9317,unrated,0,2023-01-20
a9b57602-857b-4e0e-b845-27e0cc0b90a6,d67f78fd-2b0e-4892-b5b7-5dda01f33e32,voice_mt,2024-08-06 04:22:45,2024-08-06 04:29:36,411,,+16223015885,+17577632707,TWR-66481,LTE,,16.8254,rated,0,2024-08-06
86584ee1-0f93-43df-b014-ef21df40028c,acfe61cc-1fb6-4999-9457-d5fd1271d70c,roaming_voice,2024-12-13 05:04:50,2024-12-13 05:32:46,1676,,+18925797958,+17839819290,TWR-99635,WiFi_calling,JP,81.4791,rated,0,2024-12-13
0bebcae2-c5ed-497e-80ea-9fd355c76800,1e1a9fb4-857f-4b8b-9e10-0f9443b5f996,sms_mt,2023-08-28 22:25:46,2023-08-28 22:25:46,,,+16307993135,+13716201852,TWR-80040,4G,,0.0,rated,0,2023-08-28
c3de84d5-ac77-4220-9879-b7178a485835,3db1dfa5-29c9-4384-9d5a-104bdb8f6c08,voice_mo,2024-11-28 04:45:39,2024-11-28 05:22:52,2233,,+12226839859,+15724763432,TWR-56568,WiFi_calling,,76.367,rated,0,2024-11-28
01334132-4213-4f6f-a6e0-76ddb56ea66f,c8e83342-9f0e-46b8-8fd0-e4b99b861e8f,roaming_data,2022-03-03 00:03:47,2022-03-03 06:23:34,22787,7998.714,+12185600289,,TWR-38353,4G,MX,675.6761,rated,0,2022-03-03
255c1b56-b222-4851-b7a6-99a539f11f80,40bc126c-12d7-4ef0-9af9-90ac36324ce5,data_session,2024-07-19 04:04:09,2024-07-19 17:36:58,48769,5269.682,+14142029479,,TWR-79299,5G_NSA,,1254.0521,rated,0,2024-07-19
eb6eb1c0-5409-41db-98ad-9aaf763742b4,1f02e5a7-4b49-48c0-81b3-1024c85933f2,roaming_voice,2023-06-12 14:26:14,2023-06-12 14:52:40,1586,,+14142291891,+14568655857,TWR-38652,5G,BR,55.9522,unrated,0,2023-06-12
753d2781-be29-4beb-bff8-8bd87b759278,f9d9f5e5-0062-43c6-a3ff-aaeb61ca05ff,voicemail,2022-12-16 11:37:49,2022-12-16 13:12:05,5656,,+17290293659,+17722880574,TWR-89696,5G_NSA,,106.1752,rated,0,2022-12-16
3740674e-bc46-4e30-b82d-749de25bc587,17cca86b-ef4f-40ad-b2da-e1798cbafaee,roaming_data,2022-10-31 18:29:37,2022-11-01 14:18:03,71306,1724.801,+18031414495,,TWR-35962,3G,JP,385.0675,rated,0,2022-10-31
42731625-5775-45f2-9a2b-da1a95a4fa5b,0e5a1ab1-15b1-455f-aff1-79ddbcf3c679,voice_mt,2024-04-30 11:05:57,2024-04-30 11:10:09,252,,+18273766674,+17419029446,TWR-50818,4G,,5.3024,rated,0,2024-04-30
dc061a8f-c33e-43d5-9895-b179262a45b8,f7f39078-4e70-4f02-bbef-9365bdf22719,sms_mo,2023-07-22 18:24:06,2023-07-22 18:24:06,,,+15360058515,+18795692624,TWR-20637,4G,,0.0,rated,0,2023-07-22
acd3b72d-cee2-481b-a335-16ef30d0c053,25582508-08f5-49bf-8b30-9231448c4469,voice_mt,2024-07-04 05:23:47,2024-07-04 06:35:09,4282,,+19801750367,+12523590403,TWR-99635,5G_NSA,,172.9908,rated,0,2024-07-04
941039da-9eef-45a3-a302-ab13fc6b6638,94f1ee3d-a9c3-4493-97af-9b24ede51ce0,sms_mo,2023-12-28 07:04:55,2023-12-28 07:04:55,,,+14060318625,+15074894153,TWR-10742,LTE,,0.0,rated,0,2023-12-28
09827fef-cd26-4474-b048-0a2d0f7b6880,0871c33b-9009-41e7-a968-ff7da762de04,voice_mo,2022-08-08 05:40:21,2022-08-08 07:03:43,5002,,+14059840933,+16373829614,TWR-59670,LTE,,182.0597,rated,0,2022-08-08
affdb7b1-15ce-47c2-b488-d8e46fe7bb44,c59473a0-c17a-49a4-964e-e06dcf311b4c,voicemail,2024-08-12 21:56:42,2024-08-12 23:05:12,4110,,+17275906209,+12697391237,TWR-45310,4G,,113.958,rated,0,2024-08-12
522468ee-a829-473c-9887-5825afa6bef9,edc73bcb-73ae-4af9-a7f0-6746c1bbc689,sms_mt,2024-08-21 11:51:10,2024-08-21 11:51:10,,,+18527369920,+13777292265,TWR-54408,5G,,0.0,rated,0,2024-08-21
4228db95-77c7-4bbb-b2ae-a0c7228e8085,951c0907-d4c5-43b9-a50f-96b30cfa7026,roaming_data,2023-08-31 01:51:53,2023-08-31 23:33:34,78101,2754.041,+12831084675,,TWR-50607,5G_NSA,US,3268.767,error,0,2023-08-31
4b5039ae-3dda-42c2-b1c1-8ff3e36086e7,ea14cdfc-2617-4518-8bcf-cfa5e0d0c6cb,roaming_voice,2024-06-23 13:04:01,2024-06-23 13:14:11,610,,+13546575564,+14291297650,TWR-98909,4G,MX,1.4052,rated,0,2024-06-23
eb933aa9-5d7e-4fc1-9ab8-09df4a8cd6c6,a5f2d5b8-9d6c-419d-8d58-4255fdabeddc,sms_mo,2023-02-19 13:04:38,2023-02-19 13:04:38,,,+19292918590,+16895445234,TWR-87123,5G_NSA,,0.0,rated,0,2023-02-19
833964f5-d607-470d-871b-3277eae0e9b3,6aff89d5-81c0-410c-bca9-11dceb801982,voicemail,2022-12-13 13:18:34,2022-12-13 15:16:29,7075,,+17204730580,+12437037142,TWR-17316,3G,,239.9191,rated,0,2022-12-13
e32b3abe-227c-48c4-93f1-ad9220c5c064,1fa8bf47-37df-44d4-ae1f-8be70062ab1d,voice_mo,2022-09-06 22:58:43,2022-09-06 23:43:40,2697,,+18378527880,+12806155292,TWR-26926,5G,,39.6199,rated,0,2022-09-06
c3b7df8b-e0fd-454d-b5ef-72d603d08e66,77c52a91-7839-48ef-bd5a-c631c3103bb7,sms_mo,2023-02-27 23:05:44,2023-02-27 23:05:44,,,+12367594417,+14781821039,TWR-14927,3G,,0.0,unrated,0,2023-02-27
21f7367d-456c-42d7-8e54-103b5870635d,ab6cec46-5a42-41ba-970d-af9b58f7a517,roaming_data,2022-11-25 12:51:42,2022-11-25 18:00:27,18525,6915.246,+18326086300,,TWR-33284,5G,US,571.0965,unrated,0,2022-11-25
9574a654-eec7-450f-929f-d28e5dd8ae88,31ec7abb-b079-4f8e-8b71-8d07c8994b99,roaming_voice,2022-11-19 04:02:41,2022-11-19 05:09:53,4032,,+18387607438,+16682328979,TWR-35333,5G,DE,31.3527,rated,0,2022-11-19
fda5c228-dd5e-43f7-acb5-4464a16c8b9b,af741349-a5b3-4b2a-b7b1-779edc34a7ed,voice_mo,2023-05-04 23:33:15,2023-05-05 00:29:43,3388,,+19441885274,+17042209093,TWR-79299,4G,,110.0921,error,0,2023-05-04
985a4902-a9ac-42ce-8460-e9d9859b4367,a33a1083-b4a5-4da4-a527-a39ac80cf5b1,voice_mt,2022-05-19 21:22:00,2022-05-19 21:59:17,2237,,+19613742748,+13780919733,TWR-51468,LTE,,93.7548,rated,1,2022-05-19
5cfdc276-b4d8-4962-97f6-a40800e92807,f85a1064-adb4-4408-a6f6-e69e332e2e8f,data_session,2023-04-10 06:13:46,2023-04-10 18:04:10,42624,3472.516,+12775788925,,TWR-29072,WiFi_calling,,1397.2712,rated,0,2023-04-10
1934c20d-7c61-4478-a8bb-6ea0a33793d2,29188a2f-5e46-4b0c-8a94-7b0087f438e8,sms_mo,2024-01-16 03:22:22,2024-01-16 03:22:22,,,+16540224493,+14257717681,TWR-20637,LTE,,0.0,rated,0,2024-01-16
71f69ea8-4770-48a7-9d01-5410474ff91a,420811c7-771d-475b-87ba-50c3f1401481,data_session,2022-10-27 23:35:43,2022-10-28 04:23:46,17283,3566.271,+19206503881,,TWR-51468,5G,,851.6239,rated,1,2022-10-27
dfad5b5e-209e-4b30-8aa7-0d8adeb0f84a,3d340c1b-027c-4436-ae65-420574cca66a,voicemail,2022-06-26 00:06:29,2022-06-26 01:30:25,5036,,+14627942013,+19245618376,TWR-90922,5G_NSA,,66.7607,rated,0,2022-06-26
91c8b589-d52b-40ba-a406-496cf5ad6fa9,df829980-d5d2-40bf-abac-3b11fd20b2fe,voice_mt,2022-06-08 09:38:08,2022-06-08 10:46:20,4092,,+14867486339,+13385160602,TWR-67678,3G,,126.9314,partial,0,2022-06-08
bd96c0f3-c9c8-4937-adbc-3eacab58417a,c3cff820-ab7b-4542-8dcd-fb958e392276,voice_mt,2022-08-19 11:25:32,2022-08-19 12:41:42,4570,,+17756445933,+19413229333,TWR-38288,4G,,146.7882,rated,0,2022-08-18
36d27403-318b-4cf3-803b-2e8579f0fff5,8c39bf21-e501-4e08-82dc-0c2b8b5dc000,sms_mo,2022-07-31 10:12:50,2022-07-31 10:12:50,,,+12366241592,+16885847782,TWR-59410,3G,,0.0,unrated,0,2022-07-31
7d48c321-8b75-4a39-a04b-64380495fd7e,4c70de6b-bd22-49b5-84f6-106a58c120b7,voice_mo,2024-05-28 22:53:33,2024-05-28 23:21:51,1698,,+13777928921,+15598322808,TWR-89203,5G,,8.5834,rated,0,2024-05-28
317bb425-3209-4b75-b613-040c91182368,eafe5723-7e13-40b5-9683-8ec40796900a,voice_mo,2023-05-31 05:20:50,2023-05-31 07:05:51,6301,,+17041062496,+12322195778,TWR-39628,LTE,,225.0294,rated,0,2023-05-31
08ed4691-35a1-49f6-9b96-ba377f6677f1,080b0691-782e-4791-9430-fe40b04f8ecf,sms_mt,2022-11-22 15:43:16,2022-11-22 15:43:16,,,+16860953943,+14701110557,TWR-56861,WiFi_calling,,0.0,rated,0,2022-11-22
beffca28-b434-4d66-9a65-eda6218adb3d,df61c35b-e4c2-45aa-92ba-789f48c0b8ac,roaming_voice,2022-10-07 12:13:34,2022-10-07 12:50:31,2217,,+17917482861,+19903285800,TWR-42562,3G,JP,88.3744,rated,0,2022-10-07
0745a364-c4cc-4b58-9b4b-3299f3a835c3,7433d762-46fd-4adf-8c74-200b3b0ceddd,sms_mt,2024-08-05 09:21:03,2024-08-05 09:21:03,,,+19282046126,+19497554240,TWR-97396,4G,,0.0,rated,0,2024-08-05
accffd12-499e-4473-93c1-2c43df261ff6,a1597cad-a271-4abf-8e0e-29e7fad6ea59,voicemail,2023-05-22 12:21:15,2023-05-22 14:15:25,6850,,+12947475234,+18646970197,TWR-17316,5G,,315.7116,rated,0,2023-05-22
592f2afb-89e6-46ac-9166-dd6163459349,31523707-c9da-4c3c-8f19-86406b6d1067,data_session,2024-11-07 20:20:33,2024-11-08 08:46:47,44774,1417.231,+13264036739,,TWR-80040,3G,,351.1953,rated,0,2024-11-07
0842e525-1148-4619-9049-611e2f455fb9,52d68fce-acb2-4a6c-893c-083f03cd3e82,sms_mo,2023-11-17 09:39:09,2023-11-17 09:39:09,,,+15402939493,+12226190287,TWR-56568,3G,,0.0,rated,0,2023-11-17
10599222-830e-4193-86f2-8d82daea9881,43e1cd07-4888-42a8-96de-178b5f889961,sms_mo,2023-10-10 19:52:51,2023-10-10 19:52:51,,,+18742434068,+13003216463,TWR-38402,WiFi_calling,,0.0,rated,0,2023-10-10
1e282814-59a0-4e0a-89fc-7606dd598039,25dd5dec-551f-4a57-916d-d7155fff70c4,voicemail,2024-02-21 16:12:59,2024-02-21 17:25:33,4354,,+12559750226,+13495554288,TWR-88042,WiFi_calling,,86.9389,unrated,0,2024-02-21
0ba338ab-11d8-402b-8cae-8d3608b68ed0,19bf72c5-aa14-4985-8e5e-fefb37a856d9,data_session,2024-02-12 06:40:54,2024-02-12 12:21:35,20441,5591.852,+15431419054,,TWR-36707,5G,,146.7155,unrated,0,2024-02-12
96d5d76e-aede-47b6-a64d-22953154f796,86b12253-7d3b-46d9-8cb7-4a91be929fec,voice_mo,2024-11-19 13:04:18,2024-11-19 14:01:23,3425,,+16439185962,+13953337143,TWR-43663,4G,,94.9656,rated,0,2024-11-19
2517f42e-c294-415f-bb98-035aa5ba82bf,02ca1739-e6ac-46b3-8f6b-75d9fd9f525f,sms_mo,2022-07-03 18:13:19,2022-07-03 18:13:19,,,+15929057453,+15053664605,TWR-51468,3G,,0.0,rated,0,2022-07-03
be367862-7f21-4bb2-8a7d-c05621284358,8b110204-07f9-4485-9d98-2cd73d9088a0,sms_mt,2024-08-17 18:42:19,2024-08-17 18:42:19,,,+15999374636,+12493055767,TWR-96581,5G,,0.0,rated,0,2024-08-17
52040e37-894e-43dc-b718-7b3af298d4eb,34c9ddae-c07d-4441-8e96-0164a7fbfba5,data_session,2024-09-18 06:06:59,2024-09-18 06:50:47,2628,5337.966,+19519968056,,TWR-38402,LTE,,130.2736,rated,0,2024-09-18
fa513a87-6aab-4ec4-8399-dd44bb7b3c7a,60d02d66-bd59-4ef4-a702-b445dd3298f9,sms_mt,2023-05-12 04:58:14,2023-05-12 04:58:14,,,+12327159487,+18340948156,TWR-59410,WiFi_calling,,0.0,rated,0,2023-05-12
0a1e3a09-1dc4-46ed-909c-dda80ea6c7ee,cfe93de8-1c5c-4e53-81c9-35364b60af08,sms_mo,2022-07-19 06:03:55,2022-07-19 06:03:55,,,+14584303914,+17714124358,TWR-99759,4G,,0.0,rated,0,2022-07-19
c67e759d-4371-40dc-b8f7-2e73a7041851,36e7bb73-3326-4525-b9a8-87e464e36200,voice_mt,2024-04-08 19:44:24,2024-04-08 20:59:13,4489,,+18607114605,+14682822409,TWR-48408,5G,,79.1769,rated,0,2024-04-08
fa2dad29-da3a-4dbb-be64-1eeff6364f0b,666375ed-bda2-4bfd-b80e-d9e5d23b0656,data_session,2022-06-27 21:17:34,2022-06-27 22:52:24,5690,1373.266,+18525584787,,TWR-83526,4G,,195.4702,rated,0,2022-06-27
1319268e-f8ef-4515-af28-bd494a67de8a,5b7196d5-a867-4b01-8c11-5ee4c5596e36,voice_mt,2022-04-13 16:43:35,2022-04-13 17:02:11,1116,,+19747463661,+18821906843,TWR-99439,5G_NSA,,1.5117,rated,0,2022-04-13
d2dc136f-0ce9-4050-af35-803253d038ca,c1e722fe-6679-4d85-994d-8b72f2a56432,data_session,2022-05-15 01:55:05,2022-05-15 18:53:46,61121,6766.754,+15843766070,,TWR-90085,WiFi_calling,,1084.6195,rated,0,2022-05-15
ca6362a0-ee79-42a0-b744-4b31fc23c125,0669e215-0421-47d7-835f-b4c9e3793888,data_session,2023-03-14 12:29:07,2023-03-15 04:10:57,56510,6655.634,+14640713641,,TWR-26561,5G,,1891.6635,rated,0,2023-03-14
7f40c47b-c8dd-4c15-8cca-24cb874dc804,86c4ab84-6fec-463c-a676-fd927f0a1609,sms_mo,2024-07-19 08:15:37,2024-07-19 08:15:37,,,+14867855256,+13427334458,TWR-97433,3G,,0.0,partial,0,2024-07-19
f6e8481a-4be1-4cc4-b778-3a888c0bdda4,9a926d96-e3b4-484b-ba11-435011886395,voicemail,2023-02-25 17:06:25,2023-02-25 18:28:27,4922,,+19679211246,+14798744964,TWR-15590,5G,,37.0702,rated,0,2023-02-25
eb082a60-4045-43ad-858b-844b19d6dd8d,e348ee52-dcf4-4d78-b3e8-65439913cdc3,voice_mt,2024-05-04 19:37:18,2024-05-04 21:20:32,6194,,+18199752494,+19257116092,TWR-86767,3G,,80.7566,unrated,0,2024-05-04
98ae743b-2278-4584-a967-eff0c06708e9,3a69d4fd-dbf3-4ef1-b71c-9eb44f96cfea,roaming_data,2024-09-16 03:50:41,2024-09-16 15:12:22,40901,6164.092,+16662937148,,TWR-67385,WiFi_calling,US,1130.3358,rated,0,2024-09-16
ea6590e9-53a8-4fdf-92d9-2f89ef45230c,367f2d72-1c04-492a-a00b-28d0a9b861af,voicemail,2023-04-03 14:54:39,2023-04-03 15:27:08,1949,,+19788873394,+12500411930,TWR-25560,3G,,48.3652,unrated,0,2023-04-03
2113fb7a-9ca1-413e-bdb1-187a2c892b01,60d02d66-bd59-4ef4-a702-b445dd3298f9,data_session,2024-02-08 09:35:32,2024-02-08 15:39:13,21821,6495.652,+15672084516,,TWR-63652,4G,,785.041,error,0,2024-02-08
835d9dd7-ce51-4a10-aa74-3c2d5e9ae18b,3c7942fb-c3a5-435e-8d86-534ff2a7a47b,roaming_data,2024-12-11 01:18:52,2024-12-11 09:07:48,28136,2972.597,+16145516724,,TWR-96581,WiFi_calling,BR,352.9566,rated,0,2024-12-11
4ed57e36-121a-4602-9490-509bc303eaf0,31523707-c9da-4c3c-8f19-86406b6d1067,sms_mt,2022-12-13 15:19:20,2022-12-13 15:19:20,,,+19588707800,+14392654640,TWR-97164,LTE,,0.0,rated,0,2022-12-13
11f16a33-9721-4e10-a949-5c3e52d4d5e6,7df92b47-b749-474b-b32e-4ee2d985a151,sms_mo,2023-01-01 23:26:09,2023-01-01 23:26:09,,,+17325871287,+19482678377,TWR-70487,LTE,,0.0,unrated,0,2023-01-01
eecac34e-8a19-4062-993e-be648d48fcd1,25e9db86-f6f9-480b-be4c-2692033ccee2,voice_mt,2024-08-01 19:05:18,2024-08-01 20:56:40,6682,,+12135935725,+17175884851,TWR-15590,LTE,,214.6548,rated,0,2024-08-01
df7e80ce-81e2-4f61-8e7f-781cd392bf00,ce7c9631-d931-4630-a10e-d2ca6de061a2,data_session,2023-11-15 13:12:32,2023-11-15 16:17:12,11080,5385.949,+19262352058,,TWR-88599,4G,,29.6988,rated,0,2023-11-15
d56ba11b-ffa8-4b53-9b6f-1a1205fe7309,0ac480d2-3959-4220-aaa7-fed9198ba46b,voicemail,2022-08-07 00:05:27,2022-08-07 01:33:58,5311,,+18721392613,+18518655997,TWR-40174,WiFi_calling,,201.7724,rated,0,2022-08-07
ad232055-2d56-4644-b08c-5d360cff245d,ef1ffe8b-90e9-469c-bfa3-0594049b40a7,roaming_data,2022-06-01 07:51:50,2022-06-02 06:50:00,82690,6350.341,+19814622424,,TWR-10998,WiFi_calling,CA,594.2847,rated,0,2022-06-01
f0deb4ea-4447-4e0f-9cab-5f4f1a59cd40,45a367d0-30e4-4b42-abf4-9e69e1241ff4,sms_mt,2022-03-20 13:33:08,2022-03-20 13:33:08,,,+13028043427,+18689559991,TWR-43761,WiFi_calling,,0.0,rated,0,2022-03-20
f685355a-4b51-4da9-bf90-8c469549984c,bdb334fe-ed51-4374-9f8b-85057bf315a8,data_session,2023-12-22 16:25:13,2023-12-23 03:52:03,41210,5474.148,+17701481690,,TWR-79574,4G,,1030.6155,error,0,2023-12-22
d39d44dd-a277-4dd0-b24a-f536d4d8a7a3,cd2c680e-e2b2-4a86-8f86-5914fb5fb95d,roaming_voice,2024-04-28 16:03:12,2024-04-28 16:03:43,31,,+17412759059,+16169265445,TWR-62961,LTE,JP,0.9831,rated,0,2024-04-28
b6008bf1-dffe-4b83-8f6d-e7a10ec13eeb,cc0a86b1-b0dd-49b3-859c-65da2a773413,voice_mo,2022-06-15 17:16:28,2022-06-15 17:54:40,2292,,+16162456849,+15198025835,TWR-16726,4G,,42.0882,rated,0,2022-06-15
59f267f8-370f-4418-94c0-48c445761561,63c3e5ce-bba6-4e92-81af-a532226d7fc7,data_session,2022-01-25 05:58:37,2022-01-25 11:44:17,20740,84.864,+18782265731,,TWR-57409,LTE,,322.8538,rated,0,2022-01-25
42d8cbfa-9be2-4f6c-8031-1406a93e3364,df3608fd-906d-4d77-b0bf-fc05ed43d9ce,sms_mo,2024-05-23 10:46:06,2024-05-23 10:46:06,,,+16946425180,+14537823625,TWR-58624,WiFi_calling,,0.0,rated,0,2024-05-23
9f3cd257-9429-462a-a803-ad01009b94e0,06f057d2-feca-4c51-8080-84172661f519,voicemail,2024-09-30 13:05:14,2024-09-30 14:50:39,6325,,+15841685775,+16534450280,TWR-45310,5G,,146.2276,rated,0,2024-09-30
d24bb679-c3d7-4cd5-b553-33939398a7ca,f4589c6d-1734-4d64-a3e1-f9544f0e589c,roaming_data,2023-07-31 10:43:57,2023-08-01 08:24:17,78020,7024.029,+19255513634,,TWR-63516,WiFi_calling,CA,2370.5535,rated,0,2023-07-31
16596dd6-1bef-48ef-8c78-1b8b59a1c69e,dd8da925-fe12-456e-b444-aedddc35b8b1,data_session,2022-01-09 11:50:50,2022-01-09 17:50:08,21558,4999.502,+13402238822,,TWR-68192,WiFi_calling,,79.6112,rated,0,2022-01-09
2096cce5-e505-485f-a673-292b6844352d,c78a3aae-8fe2-40c8-bf6d-f21d2464acc6,data_session,2024-05-22 00:52:30,2024-05-22 19:23:44,66674,939.165,+18422293617,,TWR-51468,3G,,1635.8476,error,0,2024-05-22
485b3c8d-8d49-46f1-a022-b9d65c75130c,4ddb769d-a5f2-4f2a-ae88-cc80faa5b93d,sms_mo,2024-04-17 08:08:54,2024-04-17 08:08:54,,,+18575404450,+17119233778,TWR-50818,3G,,0.0,rated,0,2024-04-17
d3db06e2-c4d0-4119-a83a-dcb2882314ce,86b12253-7d3b-46d9-8cb7-4a91be929fec,sms_mt,2024-07-24 17:19:30,2024-07-24 17:19:30,,,+12855130534,+19663417289,TWR-98381,5G_NSA,,0.0,rated,0,2024-07-24
2d7618ae-93f3-4523-980e-78a4b731453b,545a53e2-182a-4a82-aabb-ccd33de5488d,sms_mt,2023-09-15 18:20:46,2023-09-15 18:20:46,,,+17944089331,+14599769971,TWR-80033,LTE,,0.0,rated,0,2023-09-15
7eb9eed3-d639-4acd-bcb5-dc75d8fc9f7f,cc0a86b1-b0dd-49b3-859c-65da2a773413,voice_mo,2024-08-15 15:45:21,2024-08-15 17:34:28,6547,,+15010698234,+19273117311,TWR-47711,3G,,24.3622,rated,0,2024-08-15
cb4ceb58-8093-4fca-b2a1-c1ad60317b86,988bdc2b-aa82-4f53-8707-c2f4beae7767,roaming_voice,2022-11-25 17:54:50,2022-11-25 19:07:21,4351,,+15154324530,+16932316623,TWR-65732,4G,FR,178.0572,rated,0,2022-11-25
8e73eed6-cb9f-4dca-bc82-a1bd818ef777,77bcfbe9-4eea-4fe6-b4be-f258baf13a05,roaming_data,2023-11-28 09:52:58,2023-11-28 22:22:15,44957,6901.044,+14332286094,,TWR-17261,5G,BR,662.1279,rated,0,2023-11-28
779ed20f-0842-4ce3-ab06-74015e7ece12,f8612531-e12f-4af6-ae44-b7692199081b,voicemail,2023-03-30 03:57:04,2023-03-30 04:01:53,289,,+15069295779,+12237665568,TWR-64619,5G_NSA,,0.3101,rated,0,2023-03-30
4cd58959-282a-4755-8775-f2b2470f596c,195ddf3c-a516-4fe7-9690-9cbffda6bce5,sms_mt,2024-02-06 01:38:27,2024-02-06 01:38:27,,,+16930632989,+17561323869,TWR-59018,5G,,0.0,rated,0,2024-02-06
